account_id,system_question_category_id,content_question,meta_description,content_question_id,content_answer,privacy,parameterize_name
1,4,My left side daytime LED light is not turning on. But LED light is on when I switched on the headlights. Is it fuse or need to change the whole headlight?,"Hi! Usually, the daytime running lamps cannot be manually turned on and off and are controlled automatically by the da... read more answers",2351,"Hi! Usually, the daytime running lamps cannot be manually turned on and off and are controlled automatically by the daytime running lamp module. The daytime running lamp module is the computer that controls the daytime running lamps, and any issues with the module can cause the lamps to not function properly. Usually, a bad or failing daytime running lamp module will produce a few symptoms that can alert the driver of a potential problem that should be serviced. - Some symptoms include:  1. Daytime running lamps do not come on 2. Daytime running lamps stay on while the car is off 3. Burning smell - Do take note if any of the symptoms are showing. If they are, you should have the vehicle inspected by a professional technician, to determine if your car needs a daytime running lamp module replacement.  -  As they are a separate light from the actual headlights, there is a low chance that you might need to change the whole headlight.",1,general
1,6,Where to service my car,"Hi Foo Kwong! Different car workshops specialise in different areas, however hope this article helps! https://www.motor... read more answers",2352,"Hi Foo Kwong! Different car workshops specialise in different areas, however hope this article helps! https://www.motorist.sg/article/676/five-recommended-workshops-in-singapore-by-region",1,car-maintenance
1,6,Where to service my car,"Hi Foo Kwong! Different car workshops specialise in different areas, however hope this article helps! https://www.motor... read more answers",2352,My car is a Japanese car. Nissan Slyphy. Any workshop for servicing Japanese car?,1,car-maintenance
1,5,Accidents claims,Hi Anthony!   Do you have an existing car insurance policy? Motorist provides the best car insurance coverage at the ... read more answers,2357,Hi Anthony!   Do you have an existing car insurance policy? Motorist provides the best car insurance coverage at the most affordable price: https://www.motorist.sg/car-insurance!  - If you do have an existing insurance policy. Do let your insurer know about the details of the accident you were involved in and what damage was caused in the accident.,1,car-insurance
1,4,How to check my demerit point with LTA,Hi Desmond! You can check with demerit points here https://eservices.police.gov.sg/content/policehubhome/homepage/enqui... read more answers,2360,Hi Desmond! You can check your demerit points here https://eservices.police.gov.sg/content/policehubhome/homepage/enquiry/status-of-driver-improvement-points.html,1,general
1,4,How to check my demerit point with LTA,Hi Desmond! You can check with demerit points here https://eservices.police.gov.sg/content/policehubhome/homepage/enqui... read more answers,2360,Thanks.....,1,general
1,1,"When selling your car, does the paper value reflect the value of COE left when bought at certain year & month PQP price or does it follow latest PQP pricing?","Hi Hansel, good question! The paper value is also known as the deregistration value of your vehicle. Do note that the p... read more answers",2361,"Hi Hansel, good question! The paper value is also known as the deregistration value of your vehicle. Do note that the paper value excludes the body value of your vehicle upon deregistration.  The paper value is determined by your PARF rebate + COE rebate. The current PQP will not affect the paper value of your vehicle.",1,sell-car
1,7,Where can i buy reliable used car 19' rims?,"Hi Tan Boon, thanks for leaving a question. You could check AL Tyres (http://altc.sg/) or Arrow Tyres (https://arrowtyr... read more answers",2363,"Hi Tan Boon, thanks for leaving a question. You could check AL Tyres (http://altc.sg/) or Arrow Tyres (https://arrowtyres.com.sg/car-rims/used-rims/)",1,on-the-road
1,7,Please recommend a reliable and trustworthy Mercedes workshop for servicing & repair in west part of Singapore.,"Hello, we previously wrote an article on recommended workshops according to region: https://www.motorist.sg/article/676... read more answers",2364,"Hello, we previously wrote an article on recommended workshops according to region: https://www.motorist.sg/article/676/five-recommended-workshops-in-singapore-by-region  Hope it helps!",1,on-the-road
1,4,How to check when is my inspection date?,Hi Jeen! The frequency of periodic inspections depends on the type and age of your vehicle.  - You can visit this lin... read more answers,2365,Hi Jeen! The frequency of periodic inspections depends on the type and age of your vehicle.  - You can visit this link for more info! https://onemotoring.lta.gov.sg/content/onemotoring/home/owning/ongoing-car-costs/inspection.html,1,general
1,4,How to check when is my inspection date?,Hi Jeen! The frequency of periodic inspections depends on the type and age of your vehicle.  - You can visit this lin... read more answers,2365,Thank you cheryl,1,general
1,7,"I moved into the right turn waiting pocket on green light, after the opposite traffic is cleared, lights at all directions are red and there\xe2\x80\x99s no arrow light at that junction, now can I continue turning or should I wait until the light turns green?",Hi Qing!  This is known as a &#39;Discretionary Right-Turn&#39;.  Drivers are supposed to wait in the right-turning pocket at... read more answers,2366,"Hi Qing!  This is known as a 'Discretionary Right-Turn'.  Drivers are supposed to wait in the right-turning pocket at junctions, and only execute the turn if traffic is clear.  You can read more about it here: https://www.motorist.sg/article/662/opinion-should-we-really-abolish-discretionary-right-turns",1,on-the-road
1,4,Just bought a motorcycle with after market exhaust already installed and registered to the bike. Do I have to send the bike for exhaust inspection with vitas?,"Hi Ezul,  Hope this article answers your question! https://singaporebikers.wordpress.com/2015/05/11/exhaust-transfer-procedure/",2367,"Hi Ezul,  Hope this article answers your question! https://singaporebikers.wordpress.com/2015/05/11/exhaust-transfer-procedure/",1,general
1,4,Have recently purchased a 2nd hand bike with after market exhaust installed by previous owner. Do I still have to send the exhaust for VITAS inspection? Exhaust certification is already tagged to bike number.,"Hi Ezul,  Hope this link helps you! https://singaporebikers.wordpress.com/2015/05/11/exhaust-transfer-procedure/",2369,"Hi Ezul,  Hope this link helps you! https://singaporebikers.wordpress.com/2015/05/11/exhaust-transfer-procedure/",1,general
1,7,When does ERP resume?,"Hi Eric, could you elaborate on your question so that we can help you better:)   You can read information about ERP h... read more answers",2370,"Hi Eric, could you elaborate on your question so that we can help you better:)   You can read information about ERP here: https://www.motorist.sg/article/648/ask-motorist-when-will-the-new-erp-system-start-how-much-will-i-be-charged",1,on-the-road
1,7,When does ERP resume?,"Hi Eric, could you elaborate on your question so that we can help you better:)   You can read information about ERP h... read more answers",2370,When ERP resume?,1,on-the-road
1,4,Amber light,"Hi Fsy, could you elaborate on your question so that we can assist you further?",2371,"Hi Fsy, could you elaborate on your question so that we can assist you further?",1,general
1,4,Reliable workshop,Hi Fsy! You may refer to this list of recommended workshops that we have compiled here :)  https://www.motorist.sg/ar... read more answers,2372,Hi Fsy! You may refer to this list of recommended workshops that we have compiled here :)  https://www.motorist.sg/article/676/five-recommended-workshops-in-singapore-by-region,1,general
1,4,How much will road tax cost for 1 year,"Hi Edwin, you can calculate your road tax here: https://vrl.lta.gov.sg/lta/vrl/action/pubfunc?ID=EnquireRoadTaxPayable",2373,"Hi Edwin, you can calculate your road tax here: https://vrl.lta.gov.sg/lta/vrl/action/pubfunc?ID=EnquireRoadTaxPayable",1,general
1,7,Hi can I know driving license point adding how many month after...?,"Hi Jamal!  For new or probationary drivers, they can only amass 13 demerit points within 12 months. Not only will thei... read more answers",2374,"Hi Jamal!  For new or probationary drivers, they can only amass 13 demerit points within 12 months. Not only will their licence be revoked, but they will not be able to retake the traffic police driving test for 12 months from the date that their licence was revoked. After the first year, drivers can accumulate less than 24 demerit points within 24 months or he/she will be suspended from driving. You can read more here:https://www.motorist.sg/article/534/traffic-offences-in-singapore-demerit-points-composition-fines-2021-update - If you are looking to check your driving license points, you may do so here: https://eservices.police.gov.sg/content/policehubhome/homepage/enquiry/status-of-driver-improvement-points.html.",1,on-the-road
